Trial_Number,Primary_Voltage_V,Primary_Current_A,Primary_Power_kW,Primary_Power_Factor,Secondary_Voltage_V,Secondary_Current_A,Secondary_Power_kW,Secondary_Power_Factor,Temperature_C,Humidity_percent,Efficiency_percent,Load_Category,Temp_Zone
209,229.33,13.73,2.65,0.842,19.5,68.53,1.12,0.835,111.7,60.4,80.0,Light (<50%),Normal (<120°C)
210,229.4,5.12,0.94,0.803,19.17,84.27,1.25,0.774,191.4,42.9,80.0,Light (<50%),Emergency (>180°C)
211,227.29,36.53,6.41,0.772,19.04,48.1,0.68,0.744,101.3,34.8,87.35380092078286,Medium (50-70%),Normal (<120°C)
212,227.83,26.69,4.68,0.769,19.41,4.36,0.06,0.72,162.6,52.2,80.0,Light (<50%),Critical (150-180°C)
213,229.79,11.13,2.14,0.838,19.08,58.5,0.82,0.732,188.4,39.2,80.0,Light (<50%),Emergency (>180°C)
214,225.83,21.8,3.75,0.761,19.42,21.07,0.34,0.831,148.7,20.1,80.0,Light (<50%),High (120-150°C)
215,225.05,38.26,7.43,0.863,19.59,38.01,0.54,0.726,39.3,46.8,89.03296698494081,Medium (50-70%),Normal (<120°C)
216,225.69,42.54,8.17,0.851,19.08,89.36,1.24,0.729,118.8,20.6,88.89424011502271,Heavy (>70%),Normal (<120°C)
217,225.76,22.64,4.28,0.837,19.52,7.8,0.11,0.72,157.2,61.3,80.0,Light (<50%),Critical (150-180°C)
218,226.38,4.63,0.85,0.811,19.36,54.68,0.91,0.856,146.5,79.4,80.0,Light (<50%),High (120-150°C)
219,228.74,16.25,2.64,0.711,19.54,85.92,1.34,0.799,46.5,55.0,81.10064759852956,Light (<50%),Normal (<120°C)
220,229.67,7.26,1.45,0.872,19.34,32.89,0.53,0.837,159.0,86.8,80.0,Light (<50%),Critical (150-180°C)
221,225.2,3.33,0.64,0.858,19.3,56.57,0.87,0.8,98.9,69.1,80.0,Light (<50%),Normal (<120°C)
222,226.55,28.12,4.72,0.741,19.48,48.28,0.73,0.778,136.7,78.4,81.94987513229464,Medium (50-70%),High (120-150°C)
223,229.23,3.18,0.52,0.717,19.26,40.8,0.65,0.822,80.5,71.9,80.2144988336716,Light (<50%),Normal (<120°C)
224,225.82,52.42,9.53,0.805,19.47,64.87,0.93,0.733,49.0,74.7,80.64806875351842,Heavy (>70%),Normal (<120°C)
225,229.04,14.96,2.44,0.713,19.43,51.9,0.72,0.715,105.7,45.2,80.0,Light (<50%),Normal (<120°C)
226,225.51,31.57,6.02,0.845,19.14,45.79,0.62,0.709,176.3,37.1,80.0,Medium (50-70%),Critical (150-180°C)
227,229.29,30.41,6.16,0.883,19.44,37.74,0.56,0.764,99.0,70.4,83.09612282767876,Medium (50-70%),Normal (<120°C)
228,229.51,9.86,1.95,0.861,19.59,85.87,1.2,0.714,107.5,39.8,80.0,Light (<50%),Normal (<120°C)
229,226.0,31.01,5.33,0.761,19.37,41.75,0.66,0.818,112.4,74.1,83.79538062312974,Medium (50-70%),Normal (<120°C)
230,225.03,22.55,3.79,0.747,19.21,75.56,1.27,0.875,191.5,20.1,80.0,Light (<50%),Emergency (>180°C)
231,227.65,13.1,2.38,0.798,19.04,89.73,1.44,0.842,43.1,84.5,80.26747592222225,Light (<50%),Normal (<120°C)
232,229.87,4.67,0.77,0.719,19.08,73.8,1.01,0.715,125.2,50.4,80.0,Light (<50%),High (120-150°C)
233,229.0,38.54,7.48,0.847,19.19,24.48,0.34,0.715,62.1,74.6,86.34816533731,Heavy (>70%),Normal (<120°C)
234,227.03,29.48,5.98,0.893,19.12,27.75,0.4,0.753,47.7,31.0,85.38098942432599,Medium (50-70%),Normal (<120°C)
235,229.18,18.03,2.97,0.718,19.15,32.02,0.49,0.803,144.2,38.2,80.0,Light (<50%),High (120-150°C)
236,228.74,13.74,2.49,0.792,19.48,12.58,0.17,0.702,170.7,88.8,80.0,Light (<50%),Critical (150-180°C)
237,228.22,32.03,5.5,0.752,19.49,1.96,0.03,0.713,183.1,51.0,80.0,Medium (50-70%),Emergency (>180°C)
238,225.21,25.35,4.19,0.734,19.34,73.95,1.11,0.779,32.1,67.8,80.0,Light (<50%),Normal (<120°C)
239,229.42,1.91,0.36,0.824,19.15,26.56,0.4,0.782,122.3,24.3,80.0,Light (<50%),High (120-150°C)
240,227.63,34.69,6.79,0.86,19.48,89.05,1.48,0.856,89.1,58.1,85.94514382370791,Medium (50-70%),Normal (<120°C)
241,225.9,17.54,2.95,0.744,19.54,70.07,0.97,0.712,198.5,57.1,80.0,Light (<50%),Emergency (>180°C)
242,228.28,14.66,2.89,0.863,19.55,5.03,0.09,0.899,65.0,79.3,82.55566270709883,Light (<50%),Normal (<120°C)
243,225.88,32.59,6.34,0.861,19.42,82.26,1.13,0.706,148.2,86.3,81.85401863121393,Medium (50-70%),High (120-150°C)
244,229.41,27.07,4.73,0.762,19.29,8.12,0.12,0.747,64.9,56.9,80.0,Light (<50%),Normal (<120°C)
245,228.58,50.53,10.04,0.869,19.19,1.97,0.03,0.817,185.7,74.2,80.0,Heavy (>70%),Emergency (>180°C)
246,229.71,21.76,3.6,0.72,19.18,12.28,0.17,0.732,191.1,75.4,80.0,Light (<50%),Emergency (>180°C)
247,228.47,51.09,10.0,0.857,19.13,53.01,0.75,0.735,80.1,68.2,82.99609447954971,Heavy (>70%),Normal (<120°C)
248,226.96,54.69,11.08,0.893,19.02,54.21,0.91,0.884,194.4,35.5,80.0,Heavy (>70%),Emergency (>180°C)
249,226.19,54.03,8.97,0.734,19.53,7.99,0.13,0.842,137.6,82.1,80.0,Heavy (>70%),High (120-150°C)
250,226.28,5.94,0.94,0.7,19.23,65.93,1.13,0.894,180.0,54.5,80.0,Light (<50%),Critical (150-180°C)
251,229.32,35.8,6.87,0.837,19.1,6.63,0.11,0.869,78.0,42.3,88.70637365223999,Medium (50-70%),Normal (<120°C)
252,228.66,30.09,6.05,0.88,19.06,53.46,0.84,0.823,110.5,22.2,85.97131133199235,Medium (50-70%),Normal (<120°C)
253,225.51,11.31,1.88,0.738,19.42,64.98,1.07,0.846,72.9,39.7,80.0,Light (<50%),Normal (<120°C)
254,225.77,19.85,3.52,0.786,19.18,59.58,0.94,0.82,61.5,21.8,80.0,Light (<50%),Normal (<120°C)
255,226.54,21.86,3.95,0.798,19.4,8.2,0.13,0.809,59.0,82.0,80.0,Light (<50%),Normal (<120°C)
256,226.13,14.77,2.38,0.712,19.45,60.07,0.84,0.717,86.5,57.9,82.56239149929075,Light (<50%),Normal (<120°C)
257,229.09,23.02,4.26,0.807,19.52,42.73,0.73,0.876,109.4,25.5,83.54136518441477,Light (<50%),Normal (<120°C)
258,229.0,37.26,7.03,0.824,19.07,68.15,0.96,0.735,197.3,88.1,80.0,Medium (50-70%),Emergency (>180°C)
259,227.18,54.85,10.28,0.825,19.5,23.21,0.4,0.882,185.2,24.7,80.0,Heavy (>70%),Emergency (>180°C)
260,227.29,48.04,9.36,0.857,19.37,47.03,0.71,0.784,98.7,30.4,85.41478450027782,Heavy (>70%),Normal (<120°C)
261,227.81,5.55,0.96,0.757,19.32,30.95,0.47,0.782,93.3,54.0,80.0,Light (<50%),Normal (<120°C)
262,228.04,38.15,6.16,0.708,19.53,29.83,0.44,0.748,156.0,84.5,80.0,Medium (50-70%),Critical (150-180°C)
263,226.4,27.04,5.14,0.839,19.06,78.2,1.08,0.727,195.5,51.0,80.0,Light (<50%),Emergency (>180°C)
264,225.94,11.63,2.27,0.865,19.44,68.35,1.16,0.873,169.0,56.1,80.0,Light (<50%),Critical (150-180°C)
265,229.26,48.36,7.83,0.706,19.12,74.96,1.24,0.867,70.2,52.0,85.73051887506736,Heavy (>70%),Normal (<120°C)
266,227.53,34.95,5.77,0.725,19.02,33.52,0.52,0.819,57.7,80.9,83.54347576093659,Medium (50-70%),Normal (<120°C)
267,228.74,37.89,6.56,0.757,19.23,14.66,0.23,0.814,193.9,80.0,80.0,Medium (50-70%),Emergency (>180°C)
268,225.1,42.92,8.25,0.854,19.01,82.04,1.29,0.829,131.0,20.6,87.05107333010514,Heavy (>70%),High (120-150°C)
269,228.21,23.31,4.12,0.775,19.21,22.68,0.35,0.793,144.2,77.7,80.0,Light (<50%),High (120-150°C)
270,229.22,20.58,3.91,0.829,19.37,26.86,0.38,0.722,38.0,89.2,80.0,Light (<50%),Normal (<120°C)
271,229.46,16.43,2.75,0.73,19.46,80.97,1.36,0.861,165.8,62.0,80.0,Light (<50%),Critical (150-180°C)
272,229.99,14.27,2.57,0.784,19.23,3.18,0.05,0.842,126.0,33.3,80.0,Light (<50%),High (120-150°C)
273,229.53,36.95,6.79,0.801,19.51,75.66,1.29,0.875,58.3,26.8,87.50875465495791,Medium (50-70%),Normal (<120°C)
274,225.92,37.38,6.48,0.767,19.05,31.98,0.52,0.849,80.1,75.2,87.21364166463422,Medium (50-70%),Normal (<120°C)
275,227.35,47.65,8.85,0.817,19.57,6.41,0.11,0.878,113.6,80.7,80.56271931121003,Heavy (>70%),Normal (<120°C)
276,225.69,11.02,1.94,0.782,19.34,81.6,1.25,0.792,81.7,70.1,80.0,Light (<50%),Normal (<120°C)
277,228.17,0.26,0.04,0.755,19.46,15.17,0.25,0.853,111.7,73.4,80.0,Light (<50%),Normal (<120°C)
278,229.83,21.08,3.43,0.708,19.12,33.58,0.45,0.703,82.7,78.3,80.0,Light (<50%),Normal (<120°C)
279,228.47,18.94,3.14,0.726,19.23,52.98,0.75,0.733,169.5,40.9,80.0,Light (<50%),Critical (150-180°C)
280,229.44,54.75,9.66,0.769,19.54,32.33,0.47,0.738,191.0,84.3,80.0,Heavy (>70%),Emergency (>180°C)
281,228.67,32.43,5.44,0.734,19.22,58.55,0.8,0.707,178.6,37.9,80.0,Medium (50-70%),Critical (150-180°C)
282,228.27,1.09,0.21,0.838,19.25,34.22,0.53,0.809,109.1,30.7,80.98499372827217,Light (<50%),Normal (<120°C)
283,228.31,14.85,2.78,0.821,19.08,74.76,1.03,0.721,151.3,28.2,80.0,Light (<50%),Critical (150-180°C)
284,226.31,28.77,4.82,0.74,19.42,26.58,0.37,0.708,112.9,34.5,85.85489939739561,Medium (50-70%),Normal (<120°C)
285,229.53,45.94,8.79,0.834,19.09,8.11,0.12,0.802,152.2,27.1,80.0,Heavy (>70%),Critical (150-180°C)
286,227.32,5.49,0.92,0.735,19.02,26.15,0.43,0.86,81.1,71.7,80.0,Light (<50%),Normal (<120°C)
287,228.32,9.38,1.65,0.772,19.26,55.96,0.94,0.876,43.1,77.0,80.0,Light (<50%),Normal (<120°C)
288,226.93,46.79,9.13,0.86,19.39,71.72,1.01,0.723,147.4,24.1,81.23225090897101,Heavy (>70%),High (120-150°C)
289,229.01,37.31,6.29,0.736,19.23,32.27,0.44,0.706,145.4,78.7,84.09881243812131,Medium (50-70%),High (120-150°C)
290,227.06,2.53,0.43,0.752,19.19,63.41,1.02,0.836,159.8,60.4,80.0,Light (<50%),Critical (150-180°C)
291,227.62,38.53,6.31,0.719,19.4,22.37,0.33,0.769,144.0,46.9,85.31369834568304,Heavy (>70%),High (120-150°C)
292,228.22,8.63,1.71,0.87,19.51,78.25,1.09,0.715,112.1,36.9,81.46995194446976,Light (<50%),Normal (<120°C)
293,227.02,12.92,2.32,0.792,19.48,40.33,0.68,0.871,104.3,28.3,80.0,Light (<50%),Normal (<120°C)
294,227.79,0.01,0.0,0.718,19.36,55.72,0.82,0.761,114.9,34.5,0.0,Light (<50%),Normal (<120°C)
295,228.36,52.27,9.23,0.773,19.03,20.06,0.3,0.791,123.9,63.4,80.0,Heavy (>70%),High (120-150°C)
296,228.8,12.2,2.14,0.768,19.5,86.8,1.28,0.758,117.3,69.1,80.0,Light (<50%),Normal (<120°C)
297,228.61,5.88,1.1,0.822,19.11,83.72,1.25,0.779,106.1,74.7,80.50987959161193,Light (<50%),Normal (<120°C)
298,229.19,32.38,6.34,0.854,19.27,59.26,1.02,0.891,50.3,54.9,86.47644833203674,Medium (50-70%),Normal (<120°C)
299,227.41,27.96,5.62,0.884,19.11,52.07,0.84,0.846,49.2,47.1,86.39398791623111,Medium (50-70%),Normal (<120°C)
300,229.9,50.38,9.87,0.852,19.16,86.72,1.49,0.894,105.3,29.3,82.89673940486627,Heavy (>70%),Normal (<120°C)
301,228.51,47.34,9.11,0.842,19.56,56.93,0.82,0.74,135.0,40.3,80.86025916342093,Heavy (>70%),High (120-150°C)
302,229.79,27.71,5.34,0.839,19.19,10.39,0.15,0.77,110.1,59.9,86.87416790725072,Medium (50-70%),Normal (<120°C)
303,226.43,46.6,9.1,0.862,19.31,2.27,0.03,0.729,143.0,34.0,84.01168302237456,Heavy (>70%),High (120-150°C)
304,229.2,37.98,6.61,0.759,19.45,2.91,0.05,0.863,44.7,80.8,88.64381165837243,Medium (50-70%),Normal (<120°C)
305,226.19,43.14,8.39,0.86,19.17,59.8,1.01,0.885,94.0,87.0,86.94889571302392,Heavy (>70%),Normal (<120°C)
306,226.26,34.13,6.61,0.856,19.52,74.7,1.29,0.882,148.9,65.3,84.808440235367,Medium (50-70%),High (120-150°C)
307,229.82,16.18,2.73,0.735,19.41,16.83,0.24,0.735,115.9,46.4,80.0,Light (<50%),Normal (<120°C)
308,226.28,18.18,3.46,0.842,19.09,13.83,0.2,0.765,35.8,85.3,80.0,Light (<50%),Normal (<120°C)
309,226.79,43.12,7.47,0.764,19.13,16.55,0.23,0.714,114.4,49.1,85.70006143055859,Heavy (>70%),Normal (<120°C)
310,226.66,19.84,3.35,0.744,19.45,47.74,0.83,0.899,169.5,88.7,80.0,Light (<50%),Critical (150-180°C)
311,228.07,34.16,6.95,0.892,19.41,28.88,0.49,0.883,190.5,47.0,80.0,Medium (50-70%),Emergency (>180°C)
312,226.87,44.15,7.9,0.789,19.03,80.85,1.14,0.739,115.9,86.4,84.03199175865053,Heavy (>70%),Normal (<120°C)
313,225.33,36.87,7.1,0.855,19.52,38.18,0.54,0.721,120.0,69.2,91.26925333452495,Medium (50-70%),Normal (<120°C)
314,228.73,8.46,1.53,0.792,19.2,7.88,0.11,0.711,164.4,59.1,80.0,Light (<50%),Critical (150-180°C)
315,228.15,23.82,3.82,0.703,19.4,48.14,0.77,0.828,134.0,72.9,80.0,Light (<50%),High (120-150°C)
316,225.53,43.28,7.42,0.76,19.05,68.87,1.03,0.788,95.4,66.3,86.26297769628698,Heavy (>70%),Normal (<120°C)
317,228.99,30.01,6.13,0.892,19.09,60.96,1.03,0.883,164.5,71.1,80.6752092369208,Medium (50-70%),Critical (150-180°C)
318,225.62,0.28,0.05,0.819,19.32,85.23,1.25,0.761,156.5,83.2,80.0,Light (<50%),Critical (150-180°C)
319,225.8,12.14,2.38,0.867,19.12,16.32,0.27,0.86,174.4,79.6,80.0,Light (<50%),Critical (150-180°C)
320,226.45,3.7,0.6,0.72,19.44,43.85,0.65,0.766,49.2,65.9,80.0,Light (<50%),Normal (<120°C)
321,227.25,33.9,5.86,0.761,19.35,50.9,0.76,0.773,81.7,50.0,83.00944864781586,Medium (50-70%),Normal (<120°C)
322,227.18,46.21,7.63,0.727,19.44,79.01,1.22,0.793,89.1,41.4,88.31537898601479,Heavy (>70%),Normal (<120°C)
323,229.29,7.7,1.43,0.808,19.16,79.77,1.09,0.715,40.0,21.3,80.0,Light (<50%),Normal (<120°C)
324,227.95,49.85,9.2,0.81,19.33,89.89,1.38,0.794,161.1,45.6,80.0,Heavy (>70%),Critical (150-180°C)
325,227.32,28.07,4.97,0.779,19.3,59.64,1.0,0.87,166.5,63.0,80.0,Medium (50-70%),Critical (150-180°C)
326,229.74,36.27,7.45,0.894,19.44,43.52,0.65,0.772,64.9,54.1,85.0803222241525,Medium (50-70%),Normal (<120°C)
327,229.54,19.87,3.62,0.794,19.27,4.18,0.07,0.896,83.1,69.3,80.0,Light (<50%),Normal (<120°C)
328,227.72,9.56,1.81,0.831,19.22,58.8,0.98,0.867,116.4,46.3,83.08315826561375,Light (<50%),Normal (<120°C)
329,227.43,26.52,4.95,0.821,19.3,12.51,0.18,0.733,40.3,65.0,80.0,Light (<50%),Normal (<120°C)
330,225.59,12.67,2.46,0.862,19.43,43.34,0.67,0.796,63.5,31.3,80.4804595340568,Light (<50%),Normal (<120°C)
331,225.81,34.62,5.53,0.708,19.34,5.03,0.07,0.752,58.1,87.1,82.68864189851227,Medium (50-70%),Normal (<120°C)
332,228.31,15.59,2.55,0.717,19.27,89.35,1.5,0.873,56.5,78.1,80.0,Light (<50%),Normal (<120°C)
333,228.3,14.55,2.81,0.845,19.21,40.81,0.64,0.818,66.8,47.0,80.0,Light (<50%),Normal (<120°C)
334,227.1,8.23,1.34,0.719,19.29,55.33,0.76,0.708,162.6,55.2,80.0,Light (<50%),Critical (150-180°C)
335,229.14,49.33,9.66,0.855,19.39,46.98,0.71,0.774,34.5,57.1,81.97370948859717,Heavy (>70%),Normal (<120°C)
336,227.95,40.78,7.92,0.852,19.42,8.79,0.12,0.727,109.5,36.3,88.87594011406165,Heavy (>70%),Normal (<120°C)
337,225.95,39.0,7.56,0.858,19.35,10.6,0.14,0.701,140.2,68.1,83.3947278043338,Heavy (>70%),High (120-150°C)
338,226.27,47.02,8.35,0.785,19.22,24.8,0.4,0.836,157.6,48.9,80.0,Heavy (>70%),Critical (150-180°C)
339,226.27,16.87,2.94,0.769,19.42,66.22,1.12,0.871,141.1,72.3,80.0,Light (<50%),High (120-150°C)
340,227.0,18.61,3.42,0.81,19.42,63.61,0.9,0.732,193.9,20.4,80.0,Light (<50%),Emergency (>180°C)
341,225.32,12.2,1.97,0.716,19.02,34.59,0.59,0.897,133.2,56.5,80.0,Light (<50%),High (120-150°C)
342,228.2,24.14,4.08,0.74,19.39,72.35,1.06,0.757,32.8,62.0,80.0,Light (<50%),Normal (<120°C)
343,226.2,0.02,0.0,0.731,19.6,70.17,1.06,0.771,95.4,61.0,0.0,Light (<50%),Normal (<120°C)
344,227.59,40.53,6.59,0.714,19.05,25.6,0.42,0.866,185.3,44.4,80.0,Heavy (>70%),Emergency (>180°C)
345,229.65,31.62,5.46,0.752,19.24,9.58,0.13,0.714,77.9,86.3,86.62944204881912,Medium (50-70%),Normal (<120°C)
346,227.87,38.18,7.77,0.893,19.34,69.3,1.14,0.851,193.3,52.1,80.0,Medium (50-70%),Emergency (>180°C)
347,225.34,34.85,7.06,0.899,19.41,20.69,0.31,0.763,192.3,56.2,80.0,Medium (50-70%),Emergency (>180°C)
348,228.37,45.16,7.37,0.715,19.56,42.89,0.65,0.771,181.7,38.8,80.0,Heavy (>70%),Emergency (>180°C)
349,226.0,40.45,8.0,0.875,19.12,18.25,0.26,0.75,134.0,30.9,86.06027223496135,Heavy (>70%),High (120-150°C)
350,228.07,42.03,7.75,0.808,19.03,43.41,0.68,0.824,112.2,89.0,89.87318404803267,Heavy (>70%),Normal (<120°C)
351,229.58,15.41,2.63,0.744,19.35,4.87,0.08,0.86,109.7,57.9,80.0,Light (<50%),Normal (<120°C)
352,229.88,38.4,6.99,0.792,19.41,1.06,0.02,0.742,127.5,42.8,83.80141745752263,Medium (50-70%),High (120-150°C)
353,227.36,33.72,5.93,0.773,19.3,18.95,0.31,0.84,91.4,79.8,82.96767818762387,Medium (50-70%),Normal (<120°C)
354,226.14,5.49,0.94,0.754,19.14,38.9,0.58,0.776,52.2,87.1,80.0,Light (<50%),Normal (<120°C)
355,229.98,46.72,8.63,0.803,19.43,70.68,1.04,0.76,124.2,59.7,85.98145420762054,Heavy (>70%),High (120-150°C)
356,227.38,34.64,6.22,0.79,19.2,32.49,0.51,0.812,188.2,38.0,80.0,Medium (50-70%),Emergency (>180°C)
357,225.99,31.67,5.94,0.83,19.1,70.23,1.03,0.771,143.5,54.1,84.00957072966737,Medium (50-70%),High (120-150°C)
358,228.16,7.97,1.33,0.734,19.48,30.36,0.49,0.826,125.9,79.4,80.0,Light (<50%),High (120-150°C)
359,226.46,14.71,2.76,0.829,19.16,40.04,0.67,0.873,89.8,61.1,80.0,Light (<50%),Normal (<120°C)
360,228.64,36.41,7.39,0.888,19.42,7.21,0.1,0.733,44.8,24.5,88.83103756228051,Medium (50-70%),Normal (<120°C)
361,228.82,4.58,0.79,0.752,19.09,58.93,0.99,0.877,80.5,37.3,80.0,Light (<50%),Normal (<120°C)
362,225.14,36.5,7.17,0.872,19.2,42.85,0.74,0.895,120.5,39.1,86.70110991993914,Medium (50-70%),High (120-150°C)
363,227.99,34.71,6.54,0.827,19.34,47.11,0.75,0.828,80.6,44.3,85.57734996584514,Medium (50-70%),Normal (<120°C)
364,226.3,16.7,2.65,0.7,19.49,76.32,1.14,0.769,108.2,20.6,80.437397798729,Light (<50%),Normal (<120°C)
365,227.15,16.11,2.73,0.746,19.0,33.63,0.5,0.782,124.0,47.6,80.0,Light (<50%),High (120-150°C)
366,226.31,23.22,3.93,0.748,19.46,81.9,1.37,0.862,145.4,39.9,80.17044607017482,Light (<50%),High (120-150°C)
367,225.91,15.93,2.98,0.827,19.37,24.49,0.39,0.825,59.5,21.4,80.0,Light (<50%),Normal (<120°C)
368,226.35,39.34,7.52,0.845,19.14,13.56,0.21,0.799,86.2,41.8,91.02427414279589,Heavy (>70%),Normal (<120°C)
369,226.65,46.4,9.36,0.89,19.03,69.81,0.95,0.714,108.3,33.5,88.98588466855732,Heavy (>70%),Normal (<120°C)
370,228.84,13.69,2.68,0.854,19.27,66.39,0.9,0.707,106.7,74.0,80.0,Light (<50%),Normal (<120°C)
371,226.56,17.77,3.33,0.826,19.03,84.37,1.29,0.804,70.8,64.7,80.0,Light (<50%),Normal (<120°C)
372,225.56,34.81,6.01,0.765,19.1,24.85,0.34,0.724,163.5,20.6,80.0,Medium (50-70%),Critical (150-180°C)
373,226.86,4.92,0.82,0.732,19.05,55.68,0.94,0.886,199.5,63.8,80.0,Light (<50%),Emergency (>180°C)
374,225.63,12.8,2.59,0.896,19.47,68.1,1.14,0.861,102.9,33.5,81.53598913281013,Light (<50%),Normal (<120°C)
375,227.43,24.06,4.15,0.759,19.42,17.08,0.24,0.737,87.1,71.3,80.0,Light (<50%),Normal (<120°C)
376,225.34,8.53,1.46,0.759,19.16,33.04,0.44,0.7,137.4,46.5,80.0,Light (<50%),High (120-150°C)
377,226.19,39.66,7.46,0.832,19.32,34.87,0.54,0.805,113.1,58.6,87.1813924021182,Heavy (>70%),Normal (<120°C)
378,227.62,3.67,0.72,0.867,19.08,78.61,1.11,0.74,111.0,26.9,80.20746408784323,Light (<50%),Normal (<120°C)
379,228.51,14.08,2.49,0.773,19.36,6.38,0.11,0.886,63.1,54.4,80.02210056485816,Light (<50%),Normal (<120°C)
380,227.79,51.6,9.2,0.783,19.22,63.76,1.06,0.865,73.0,22.8,82.33176023631138,Heavy (>70%),Normal (<120°C)
381,225.49,39.88,7.25,0.806,19.11,47.36,0.68,0.75,135.2,32.5,85.76587289966412,Heavy (>70%),High (120-150°C)
382,226.79,25.23,4.77,0.833,19.53,15.01,0.22,0.736,96.5,43.6,80.0,Light (<50%),Normal (<120°C)
383,226.58,54.53,9.45,0.765,19.22,68.78,1.04,0.786,152.6,62.6,80.0,Heavy (>70%),Critical (150-180°C)
384,226.27,52.89,9.44,0.789,19.24,65.37,1.13,0.897,130.1,56.2,81.18566011044732,Heavy (>70%),High (120-150°C)
385,229.28,1.19,0.24,0.864,19.41,24.84,0.39,0.811,123.2,84.8,80.0,Light (<50%),High (120-150°C)
386,226.84,32.02,5.43,0.747,19.49,8.27,0.13,0.78,185.8,71.4,80.0,Medium (50-70%),Emergency (>180°C)
387,228.45,31.69,6.39,0.882,19.36,27.04,0.44,0.846,126.7,25.5,83.18142510013963,Medium (50-70%),High (120-150°C)
388,227.08,47.73,9.47,0.874,19.14,58.75,0.92,0.82,29.0,74.4,81.20978918831601,Heavy (>70%),Normal (<120°C)
389,225.75,27.63,4.64,0.744,19.03,65.84,0.98,0.779,104.1,61.7,83.2129672116342,Medium (50-70%),Normal (<120°C)
390,225.66,4.54,0.83,0.814,19.03,35.93,0.49,0.717,113.8,74.2,80.0,Light (<50%),Normal (<120°C)
391,228.26,10.79,2.03,0.823,19.44,22.16,0.31,0.714,161.4,42.6,80.0,Light (<50%),Critical (150-180°C)
392,226.74,17.64,3.28,0.819,19.01,27.43,0.47,0.898,133.6,89.3,80.0,Light (<50%),High (120-150°C)
393,226.0,20.56,3.96,0.852,19.51,10.11,0.14,0.711,191.2,84.9,80.0,Light (<50%),Emergency (>180°C)
394,225.56,24.75,3.94,0.705,19.13,48.42,0.69,0.741,117.5,38.1,80.0,Light (<50%),Normal (<120°C)
395,225.09,32.07,6.01,0.833,19.03,15.33,0.22,0.757,163.5,63.3,80.0,Medium (50-70%),Critical (150-180°C)
396,226.36,46.86,8.83,0.832,19.52,1.72,0.03,0.873,139.3,36.2,80.83636790792634,Heavy (>70%),High (120-150°C)
397,229.33,29.24,4.94,0.737,19.3,41.22,0.7,0.885,30.7,37.3,83.9110157517725,Medium (50-70%),Normal (<120°C)
398,226.73,19.36,3.62,0.825,19.14,88.04,1.35,0.8,167.5,63.8,80.0,Light (<50%),Critical (150-180°C)
399,227.77,15.41,2.56,0.73,19.54,59.12,0.83,0.718,93.1,87.2,80.0,Light (<50%),Normal (<120°C)
400,225.76,53.38,10.63,0.882,19.2,48.8,0.69,0.741,51.0,57.9,85.33540916335531,Heavy (>70%),Normal (<120°C)
401,227.62,7.44,1.52,0.899,19.59,13.06,0.23,0.887,185.7,42.2,80.0,Light (<50%),Emergency (>180°C)
402,229.4,39.99,7.83,0.853,19.53,37.26,0.57,0.782,103.6,85.4,88.78732365491838,Heavy (>70%),Normal (<120°C)
403,225.53,10.16,1.95,0.852,19.37,24.02,0.38,0.813,66.9,36.3,80.32980666013256,Light (<50%),Normal (<120°C)
404,227.51,33.26,6.37,0.842,19.22,76.69,1.18,0.798,50.8,33.5,82.85957610793854,Medium (50-70%),Normal (<120°C)
405,227.07,40.83,8.33,0.898,19.45,5.95,0.1,0.885,197.5,80.7,80.0,Heavy (>70%),Emergency (>180°C)
406,227.02,2.3,0.44,0.847,19.23,28.16,0.45,0.822,155.4,61.6,80.0,Light (<50%),Critical (150-180°C)
407,227.26,45.49,7.32,0.708,19.6,46.68,0.71,0.779,154.2,59.0,80.11353808670238,Heavy (>70%),Critical (150-180°C)
408,226.99,16.75,3.29,0.866,19.28,38.02,0.6,0.823,36.4,56.2,80.0,Light (<50%),Normal (<120°C)
409,225.57,42.83,8.58,0.888,19.42,12.18,0.19,0.783,105.0,32.5,88.59404962294205,Heavy (>70%),Normal (<120°C)
410,226.25,38.04,7.58,0.881,19.48,64.65,0.91,0.725,46.8,51.5,88.26319978271107,Medium (50-70%),Normal (<120°C)
411,227.56,52.24,9.22,0.776,19.23,69.14,1.17,0.882,124.8,66.2,80.0,Heavy (>70%),High (120-150°C)
412,227.1,17.02,3.3,0.854,19.27,56.38,0.79,0.724,49.8,34.2,80.31623316925709,Light (<50%),Normal (<120°C)
413,227.72,0.32,0.06,0.877,19.14,53.0,0.81,0.795,98.0,25.6,80.0,Light (<50%),Normal (<120°C)
414,227.79,45.39,7.34,0.71,19.09,58.79,0.79,0.707,174.7,66.7,80.0,Heavy (>70%),Critical (150-180°C)
415,227.08,9.8,1.86,0.834,19.37,62.24,0.99,0.819,163.2,32.4,80.0,Light (<50%),Critical (150-180°C)
416,226.5,20.27,3.56,0.776,19.04,38.46,0.59,0.81,77.7,29.4,80.0,Light (<50%),Normal (<120°C)
417,228.48,33.66,5.55,0.722,19.44,56.61,0.99,0.897,110.7,68.2,87.19653382080342,Medium (50-70%),Normal (<120°C)
418,226.58,28.9,5.89,0.899,19.21,11.67,0.18,0.813,116.9,64.2,85.40576120251018,Medium (50-70%),Normal (<120°C)
